"","knapper","assessment","width_0.1","width_0.2","width_0.3","width_0.4","width_0.5","width_0.6","width_0.7","width_0.8","width_0.9","thickness_0.1","thickness_0.2","thickness_0.3","thickness_0.4","thickness_0.5","thickness_0.6","thickness_0.7","thickness_0.8","thickness_0.9","max_length"
"84",22,1,0.678911130199755,0.989851148445189,1.38065438074543,1.59459069229131,1.57177497433069,1.51044645567164,1.5218625158446,1.320752869608,1.05331197719402,0.40969878017273,0.544608399314403,0.683782638635631,0.780359883317232,0.825794490614792,0.910299579711193,0.849938801785193,0.84142596381139,0.663902947644785,3.16451219708243
"85",23,1,0.595672476431309,0.986858546839228,1.14133120253273,1.21356309920532,1.28246380199709,1.33580874620779,1.44916102239084,1.2102319053245,0.804605567864414,0.66362577545881,0.805507129511057,0.924482705456215,0.925032810867726,0.917927282635708,0.884095799827773,0.90374678758342,0.90101154123174,0.766220434705636,2.19492059192943
"86",24,1,0.721154774163163,0.971561295405748,1.23944644484518,1.34864268998339,1.46850167285469,1.49713357635588,1.35882779902868,0.968656796628576,0.902653675527775,0.657643067569002,0.769834173668565,0.871698173004849,0.930846676991524,0.867476968115359,0.86653461962321,0.825226192570097,0.836960367629872,0.729003375303254,2.10234075933434
"87",25,1,0.32034561125672,0.793148740711157,1.32758820540538,1.79469620625503,1.9982594445365,2.15396211148638,2.17343300399937,1.939051598098,1.37381545683522,0.380112225030028,0.621478222616519,0.725731312661222,0.859642053553522,0.837183904904436,0.773828285557541,0.721712486060859,0.664782691064277,0.5541252677206,2.61137764818221
"88",26,1,0.629507994284776,1.1144674223107,1.31226894846753,1.50688339121057,1.49546722469666,1.47074624964586,1.42003958390387,1.27930202744139,1.03903978151791,0.284206898708195,0.497050109548045,0.668191430005472,0.80398816403283,0.925249099633318,0.948621044667705,0.944826897746538,1.06102897078547,1.07114669590858,2.42741088578644
"89",27,1,0.729010423534092,1.11238427032266,1.38823451012516,1.44565038586383,1.41019576044777,1.44509813313149,1.54586584835864,1.30828672290712,1.03188423037229,0.462180311693107,0.595033910669056,0.656959850388482,0.725641681866834,0.811204038530297,0.877069381073728,0.890028911859244,0.880456531165397,0.841614755657672,2.34854678638653
"90",3,1,0.86256743095981,1.45802245300575,1.65623635888094,1.86200237723086,1.82755312571152,1.57304693531316,1.31017532801971,1.16407099822014,0.824748775413283,0.490292656331812,0.641266291842671,0.732271305582666,0.823276319322662,0.856439744787098,0.843037146633885,0.711824338434248,0.637035096179967,0.529814310954258,2.16861814370486
"91",3,2,0.397300466938788,0.757826682578533,1.01241765311036,1.41300875164106,1.71014701135247,1.68676620793628,1.5373599875879,1.20604534362369,0.703560126501454,0.664694853607885,0.850773047025145,0.937232244259694,0.984257501640946,0.99048510943334,1.02921446592326,1.08662664579037,0.96282453029705,0.491776459138787,2.25494859613907
"92",3,3,0.563721813805815,0.973194903054603,1.47454248694036,1.84094205137643,2.22664232091984,2.33326694791526,2.15061637275312,1.93964240513672,1.12406992712539,0.534349429696973,0.878391510046409,0.869958803282591,0.766820312863596,0.680578125008001,0.634646128825597,0.593409266079458,0.418113988113661,0.310311253294167,2.64717800943747
"93",3,4,1.17158867145192,1.43525849140934,1.60309530013264,1.64421574840007,1.75863038479268,1.66159300896496,1.48747629914642,1.3917293139547,0.93278037774823,0.343765484395554,0.48916304346059,0.51514019878388,0.573292448705768,0.65847177809048,0.764412510621445,0.836078300274744,0.959664532053993,0.907744089928044,2.19624486248384
"94",3,5,0.448239090437015,0.839163159015731,1.26748770795961,1.64205918555615,1.87374787561047,2.04115954962595,2.02820700231334,1.92992954957891,1.76956082316466,0.277663858728985,0.451426870412919,0.632966509912494,0.764977954225563,0.834903861715393,0.897021269964106,0.850425245921203,0.747512413065843,0.583438314725988,2.86008435346573
"95",3,7,0.854712110791688,1.07040714768933,1.29545539538922,1.4296132816291,1.51943266475298,1.51843308497259,1.56691270432164,1.53799628924599,1.24690437748442,0.580352197581333,0.748110693908244,0.765229481485839,0.710443739304011,0.713873118753053,0.772088240383923,0.758370722587755,0.617991042517951,0.433113758613445,3.22364479176716
"96",31,1,0.701141902285539,0.890370540686466,1.10751789304573,1.29128910302209,1.37376590707651,1.34404964250948,1.2961311537608,1.16330673851353,0.849124041584441,0.592770652976254,0.823002878234788,0.921495696271111,1.00790767868509,1.01273353527418,1.02120307552952,1.01334891296003,0.855034906198591,0.564382308678708,2.06766902447842
"97",32,1,0.753415932173153,1.22855007626178,1.44941942550343,1.78804951578075,1.94505024520169,1.95501315184748,1.67731581804095,1.34279049966954,0.987170459450559,0.329768132387744,0.550922912788411,0.687399782679819,0.759817745311172,0.843924793502391,0.837237549205352,0.804372190038195,0.750901419581786,0.503568524311002,2.41787375609825
"98",34,1,0.942202883553059,1.29566265766877,1.43609196093388,1.52312396745898,1.58252347154554,1.58012897393388,1.5807355799955,1.35207702139946,1.07722062221581,0.413433957629071,0.641980773003233,0.725820116046126,0.779792092212924,0.80621138252823,0.779792092212924,0.732700305850293,0.68677384165867,0.548946559131569,2.49347017960774
"99",5,1,0.655219631643275,0.923285941572385,1.18708722305077,1.29593816655408,1.28952208027603,1.26804858920673,1.20318306955177,1.08791603977041,0.678250785277195,0.637958312458478,0.86868744487331,0.977116411922579,0.992243318718033,0.997295355157442,1.00548666279475,0.944336580111967,0.978372120401738,0.865533572414026,1.7178792855446
"100",5,2,0.717681658927707,1.20514532773536,1.64572423066053,2.03548832115129,2.25081350328514,2.15407919955994,1.99060305263732,1.69957276324027,0.962930353404204,0.236459701020364,0.448461797791003,0.667820177304901,0.843122295223568,0.976865487386044,0.959737020924806,0.816221645044348,0.58057629266715,0.318003145155959,2.59038331500758
"101",5,3,1.0202022379855,1.35535230350615,1.54203021018358,1.62265657483013,1.73958519809495,1.68853089805316,1.54400168115723,1.40443513257429,0.890425062513096,0.214945470939323,0.463855056263157,0.718411945081972,0.887295760500616,0.952761657887938,0.901025934400737,0.854964278880058,0.778203774502772,0.61496726257911,2.28282742397234
"102",5,4,0.870678700284341,1.42904143582282,1.73329763373653,1.88699290957742,1.8967317944996,1.87244055279714,1.64587155184889,1.45489985440931,1.23157714843511,0.349045020290015,0.583945267530645,0.689980913846021,0.847051172976528,0.875256831181781,0.779930520716213,0.664507678779401,0.49536187222977,0.318151010287073,2.7548730797117
"103",5,5,0.698934093848378,1.08626007085602,1.56619481529857,1.74024881950276,1.84974849420567,1.71219438156912,1.64200974964518,1.77393355985906,1.43427100508469,0.284457921069197,0.426705990694288,0.590891296204603,0.661442058302377,0.775943728532569,0.873056126414717,0.862660781186876,0.743534711057535,0.563144896809703,3.14617416411471
"104",5,8,0.399762575027822,0.72373073100846,1.09432607953211,1.43282738643524,1.63417208150732,1.82966314634673,1.82683725588957,1.73630783660153,1.32483800110836,0.277622280991576,0.509590060643619,0.761981176839196,0.853329913636052,0.951870525752712,1.0167960742199,1.04683506726837,0.886984711403314,0.598554750373137,3.5454832771339
"105",5,9,0.725238922441525,0.931750625345691,1.1679187892771,1.38951957113423,1.55256991099036,1.69816347067483,1.56765898994332,1.49104980983371,1.05940583850895,0.493716104248257,0.599003445241901,0.753110996870353,0.856328613723815,0.96649797578094,0.962311129237826,0.955343584613246,0.900946178394591,0.458846782283525,1.99368468718985
"106",6,1,0.587817613886648,1.04407097309639,1.38540029177217,1.68754723428872,1.72427046550072,1.94944617116891,1.95305291709152,1.79419215350034,1.23842539542595,0.318978853785294,0.508578283772,0.622918842145259,0.736291233216459,0.882742673774701,0.925890663203165,0.784441420372231,0.626952872570508,0.512580041953847,3.11655636312514
"107",6,2,0.591603703424007,0.875703018579103,1.16620560845402,1.38008970426767,1.51522088111346,1.69083253032592,1.51735530602007,1.22898714105176,0.74594470442925,0.377276843388617,0.552499045536925,0.787616119826882,1.11931258881839,1.27755443534261,1.24715786017251,1.13808950083958,0.944959688152549,0.397821335090808,2.68643134796918
"108",6,3,1.08128232451345,1.42178006760853,1.53524084098563,1.66197525519526,1.67040113154981,1.80556142211399,1.78720917087599,1.67201705304247,1.23814213226471,0.322820761637184,0.570934691611709,0.78801165928356,0.802144156027531,0.745750495386801,0.72880058771638,0.618876119473088,0.558256342442682,0.442651610234771,2.35924537927571
"109",6,5,0.818393302611798,1.27249203388979,1.83670665134019,2.16432727253972,2.43618468238123,2.10047698499825,1.95227661214794,1.61233730513408,1.0427626488179,0.543593387665627,0.551627152231685,0.575691423973336,0.577986785277924,0.512643032010211,0.543593387665627,0.561956278102332,0.59061127245316,0.455296021352031,3.4229020125324
"110",6,6,0.303397285674939,0.866843600158456,1.13215923961435,1.26568807571858,1.35060204430914,1.37053413998974,1.40683324106662,1.08471923139892,0.863319022263714,0.987848365964431,1.0741046663299,1.0554753470202,1.05743716746121,1.00059222395112,1.02019447860148,0.955518203087061,0.881032825367615,0.637017451977935,1.6784283009097
"111",7,1,0.689825895215503,0.973018809560564,1.24948713477705,1.4718078988365,1.68652695344626,1.81587296346717,2.03907084784774,1.84125097809153,1.39912386155983,0.944481320057723,0.855364974570874,0.82633482431024,0.76967883716399,0.706807036718476,0.668821511000755,0.626669088219453,0.510594530238391,0.308143188928304,2.10274978316093
"112",7,2,0.50521470934267,0.784509304131945,0.961081913301019,1.32623980238279,1.43674272246193,1.46732042980934,1.54724564254107,1.56103291237182,1.46827598316395,0.314585577119753,0.502847860651058,0.725344536020628,0.810930515616289,0.920136613285605,0.985353935884874,1.04320844579679,1.00488957392759,0.866339711825475,3.4556904531234
"113",7,3,0.682738667396071,0.907085242339386,1.21076247854769,1.47858707189087,1.72326798159351,1.67778328542134,1.64300087070145,1.43122947646456,1.26293610062753,0.374895863077233,0.572693195724964,0.701099505669091,0.740996051929417,0.776889776386727,0.973897078415442,0.89173389403774,0.74257611316745,0.545568811138735,3.4454657350418
"114",7,4,0.719941066297444,1.23139537677413,1.66330760002065,1.95893684020395,2.09535086459704,2.14842260319378,2.20896369759301,2.11042061753192,1.8377236100756,0.226949137831282,0.403442204555723,0.50904913457178,0.614604473513085,0.726505514648809,0.704476125729974,0.691836312415888,0.5342771701252,0.490115210138026,3.37955589730817
"115",7,5,0.58716121239723,0.922146739550653,1.19009572801534,1.48505649824578,1.65323934383841,1.66753389988233,1.81008512774102,1.73309169139411,1.31549348862133,0.311196715612721,0.659226267732859,0.930058231008684,1.02033555210063,0.98707344368455,0.87661374642416,0.756645045007483,0.624799791460911,0.432368597147133,2.6676599072312
"116",7,8,0.700390303550331,1.07453143449949,1.48970027276488,1.70186085925207,1.83875138270142,1.93461419883453,1.92088569677102,1.78628325699893,1.35509783299278,0.463673975703636,0.693134661609898,0.795113737260399,0.825337812986241,0.760199183184504,0.688413120489314,0.625138256919387,0.509926441023039,0.2870821252397,3.13704162094865
"117",7,9,0.808374467698152,1.09797382789974,1.36103353491859,1.5516516728726,1.70972117956477,1.79059200954613,1.73742924515178,1.63611119809566,1.28859196585376,0.331729236038399,0.54757009890847,0.696447393727209,0.783355459230534,0.807341428159618,0.823343026609568,0.7753710887514,0.683435827020473,0.505578224536732,2.6956943327122
"118",8,1,0.458164010710595,0.722751469323791,1.04562533675342,1.48474364768175,1.9606398616379,2.32144094156499,2.64546411846424,2.48644894398898,2.01761277391763,0.480699655277162,0.662275037738475,0.676625245964324,0.739714449695987,0.720580838728187,0.716767044650146,0.631700044536552,0.504616668986911,0.419549668873317,2.92581353551794
"119",8,2,0.422268055873019,0.704557750683159,0.92437562138931,1.18428605970853,1.40911550136632,1.63645072849992,1.83630872179525,2.09613275371876,2.14365627136356,0.302694531140639,0.589536550310999,0.694312809685371,0.740883815881318,0.950436334630063,1.06262857599912,0.982209395102681,0.85518518974427,0.71866988816331,2.88338142510388
"120",8,5,0.771636537001524,1.12677507140825,1.39026495177454,1.65123796569463,1.68387044099691,1.56340800557254,1.50439182683437,1.34504814424132,1.0652420262239,0.262825640837179,0.465001839073474,0.783180774002726,1.09818201982669,1.13860359199393,1.06838691337713,0.91941138112933,0.733157797119519,0.435206732623914,2.3537040696751
"121",9,1,0.892832608950402,1.01745436005357,1.14662290727883,1.27923120461386,1.40041320560726,1.35126827013098,1.22379982928181,1.04260011947667,0.810515830461573,0.51555780335544,0.722973271780646,0.910526666081232,0.956259247412057,0.987686776924289,0.981678343842704,0.978440638969725,0.943323993808955,0.706800313304564,1.86814014581997
"122",9,2,0.684148342434425,1.05323041749973,1.56412344591151,1.60459638539569,1.69013438634397,1.65184075898587,1.65075110292284,1.59447815052465,1.28727297332457,0.367467815183397,0.505942386298621,0.719828756377016,0.822543242408933,0.771645640589418,0.790490929643603,0.733955062481047,0.717009623705495,0.617144913091528,2.6805539150673
"123",9,3,0.886302949942588,1.08906776073304,1.25322772433907,1.3707401642639,1.47797585088732,1.54383643508854,1.21310370492747,1.26350447764048,1.16788599040126,0.394393716223283,0.569918270214181,0.777951280386194,0.841877541080013,0.94914841001532,0.875476648929543,0.841877541080013,0.818059115934325,0.630607758214641,2.77919154499037
"124",9,5,0.576827254863585,1.00875910899744,1.24287869370187,1.42391447952145,1.54093253932738,1.47941876609131,1.57106343775102,1.52766158960616,1.4648958399813,0.294099440412186,0.4330983938137,0.703045533812148,0.909539487281441,1.10193638377455,1.12911182927409,0.936747793053652,0.797748839652139,0.530824844739492,3.01392449328955
"125",9,6,0.763281257073038,0.975776457062966,1.23356059576138,1.37461937585478,1.48584000157809,1.47683225686259,1.53832262530242,1.55727642147462,1.38093730791218,0.456297829420285,0.653465382439434,0.796230846447929,0.904271572790049,0.869522207650151,0.851396387137774,0.781134205178789,0.734292750539465,0.478191653381567,2.5021513098608
"126",9,7,0.946336649347512,1.09708196716339,1.15533791173109,1.1965040127817,1.13126165419758,1.28662875359355,1.21515236404092,1.0799921236463,0.750555831948854,0.43306457325296,0.752890843005341,0.952369678095673,1.02638081143742,1.02894094498069,1.03861020968543,1.01093537766398,0.932417562960949,0.797280596507624,1.8986923630784
"127",9,8,0.787746147293552,1.00810143432501,1.1703674191107,1.32393201048148,1.45751340180283,1.67960896751727,1.74033869259239,1.51134202175578,1.13130116315823,0.37898194886946,0.537723904760857,0.677163557041111,0.820170709743987,0.819461934825585,0.902412226109213,0.923155705387773,0.782274877440102,0.530588903915612,3.47875707767252
"128",9,9,0.710337261753711,1.09739226028983,1.22711404971231,1.34245894534013,1.47877564017301,1.59128472647436,1.5970222941814,1.56747711794283,1.59603305836984,0.374299828331745,0.473794621767319,0.591464351373276,0.690180218972977,0.832308219825361,0.824415104688509,0.801514685113829,0.886807064141977,0.698852259945702,3.35680685389137
